gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Smp_005020,47.4754974036873,-0.21136139298168982,0.2579837444691746,-0.8192818249715129,0.4126256397019215,0.8728980714304044
Smp_005070,36.02732194164018,-0.1655097807724931,0.3170928966332312,-0.5219599131037354,0.6016982417448411,0.9294838430492811
Smp_005080,224.10990565503917,-0.1622183133553818,0.18574897445537406,-0.8733201022025268,0.3824886265743226,0.8561877149609767
Smp_005140,2.1154246570932744,0.29382384364105707,1.0129513045488077,0.2900670963368107,0.7717649074487385,NA
Smp_005160,178.41804960876672,-0.09150870161284277,0.24361297011250124,-0.37563148452475154,0.7071908808140367,0.9549985597321318
Smp_005180,480.08514275360676,-0.03748381094455402,0.1694112700265671,-0.22125925234298638,0.8248905756052733,0.968979343698258
Smp_005190,98.78543599926923,-0.044574934686986874,0.2627383559620301,-0.16965522420117704,0.8652812893906237,0.975554388107248
Smp_005210,208.49996695968267,-0.14109651119323088,0.1840384427525243,-0.7666686866230593,0.4432785257997968,0.8784921407675033
Smp_005230,282.2797075259082,0.2619391610599921,0.2038134272457661,1.2851908954169922,0.19872558441282587,0.7308382908040637
Smp_005260,400.40702162426385,-0.3777110421638783,0.18506573169273374,-2.04095614411746,0.0412551864411443,0.414456243241399
Smp_005280,95.25606121527393,0.6119897870717298,0.2055990493151106,2.976617786465374,0.002914471044601228,0.1025028375249707
Smp_005290,274.0465250506005,-0.5692449478411997,0.24207316473335794,-2.3515409007364343,0.018695834095535022,0.29512737469402606
Smp_005320,61.237316437272916,0.5373293893855396,0.2424503122586002,2.2162454004695946,0.026674700105359994,0.34584068240762783
Smp_005330,103.37636200910696,0.34751887568307094,0.22504078407737554,1.544248421937527,0.12252816240249707,0.6459545243377078
Smp_005390,81.00699576178705,0.1264378249114177,0.21246787194677696,0.5950915013781014,0.5517823091757044,0.9177083882208299
Smp_005470,37.44556722439817,-0.08730445675756951,0.37975361304722194,-0.2298976329863471,0.8181713156742723,0.9681280528577719
Smp_005500,97.61199650141319,0.5043947039620115,0.26069279948485885,1.9348240724665928,0.05301188802083113,0.47439749568863765
Smp_005520,85.35326884642578,0.07704872510972072,0.23437157556682395,0.3287460304150774,0.7423476590551119,0.9609338693478805
