gene_id,Int-01_S42_L005,Int-02_S43_L005,Int-03_S44_L005,Int-04_S45_L005,Liv-01_S38_L005,Liv-02_S39_L005,Liv-03_S40_L005,Liv-04_S41_L005
Smp_047090,37.085561265459916,11.656962478623493,46.339728629188045,44.72470627719541,57.52661830977059,86.80350567265003,57.57985717278939,57.33118355992211
Smp_047110,98.89483004122644,96.16994044864381,88.75236161183473,98.48951275935585,59.73918055245407,53.202148638075826,62.37817860385517,73.33058362315619
Smp_047190,83.95759008708286,104.91266230761143,101.31906768076708,114.1907394311372,111.73439325551595,61.602487896719374,112.76055363004588,101.99617540311725
Smp_047200,2559.4188045565325,2048.711155618079,2181.8943412183794,2085.884173608773,2091.9776004572345,2061.816602482623,1974.5092688835693,2289.247492381076
Smp_047240,2.0603089591922177,2.9142406196558732,3.9270956465413596,4.282152728667645,5.53140560670871,2.800113086214517,4.798321431065782,1.9999250079042596
Smp_047330,52.022801219603494,43.71360929483809,35.34386081887224,33.305632334081686,46.46380709635317,31.734614977097863,43.18489287959204,41.99842516598945
Smp_047360,162.76440777618518,136.96930912382604,166.50885541335364,176.51985137063292,184.74894726407095,132.53868608082047,194.3320179581642,164.66049231745072
Smp_047370,440.90611726713456,469.19273976459556,588.2789278518957,520.5194539069338,423.7056694738872,594.5573453062158,369.4707501920652,427.31731002221017
Smp_047400,56.65849637778599,37.88512805552635,29.845926913714333,32.35404283882221,39.82612036830272,28.00113086214517,28.789928586394694,41.33178349668803
Smp_047410,24.72370751030661,29.14240619655873,33.77302256025569,43.29732203430619,40.93240148964446,42.001696293217755,50.382375026190715,39.33185848878377
Smp_047440,52.022801219603494,49.54209053414984,62.83353034466175,47.103680015344096,64.16430503782104,74.66968229905379,83.97062504365118,59.33110856782637
Smp_047450,178.21672497012682,603.2478082687658,246.62160660279739,222.1961471430878,182.53638502138745,527.3546312370675,203.92866082029573,341.320534682327
Smp_047500,42.751410903238515,37.88512805552635,42.412632982646684,31.87824809119247,38.71983924696097,45.73518040817045,38.386571448526254,39.33185848878377
Smp_047540,16.997548913335795,17.48544371793524,10.995867810315808,18.080200409930058,8.850248970733936,14.000565431072586,11.995803577664455,7.333058362315619
Smp_047550,12.87693099495136,8.74272185896762,8.63961042239099,14.27384242889215,2.212562242683484,6.533597201167207,0,5.333133354411359
Smp_047610,69.53542737273735,61.199053012773334,32.98760343094742,44.72470627719541,55.31405606708711,24.267646747192483,47.98321431065782,47.99820018970223
Smp_047620,32.44986610727743,17.48544371793524,25.918831267172973,21.886558390967963,13.275373456100906,6.533597201167207,11.995803577664455,12.666191716726978
Smp_047640,35.540329546065756,32.0566468162146,40.84179472403014,50.910037996382,22.12562242683484,69.06945612662476,26.3907678708618,38.66521681948235
Smp_047650,96.83452108203423,87.42721858967619,139.01918588756413,168.9071354085571,116.15951774088292,173.60701134530007,103.16391076791432,117.99557546635133
Smp_047680,2.5753861989902718,0,0,1.9031789905189533,1.106281121341742,14.000565431072586,0,4.666491685109939
